raceId,year,round,circuitId,circuit_name,country,alt,max_pit_duration,mean_pit_duration,min_pit_duration,num_stops,avg_stop_lap,avg_grid_top3,driverId_first_place,driverId_second_place,driverId_third_place,constructorId_first_place,constructorId_second_place,constructorId_third_place,grid_first_place,grid_second_place,grid_third_place,qualifying_position_first_place,qualifying_position_second_place,qualifying_position_third_place,q1_first_place,q1_second_place,q1_third_place,points_first_place,points_second_place,points_third_place,laps_first_place,laps_second_place,laps_third_place,pit_stop_count_first_place,pit_stop_count_second_place,pit_stop_count_third_place,pit_mean_duration_first_place,pit_mean_duration_second_place,pit_mean_duration_third_place,pit_max_duration_first_place,pit_max_duration_second_place,pit_max_duration_third_place,pit_min_duration_first_place,pit_min_duration_second_place,pit_min_duration_third_place,pit_avg_lap_first_place,pit_avg_lap_second_place,pit_avg_lap_third_place
1070,2021,18,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.373,22.13166666666667,21.908,3,34.0,3.0,830.0,1.0,815.0,9.0,131.0,9.0,3,2,4,3,2,4,76.788,77.207,77.003,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,21.908,22.373,22.114,21.908,22.373,22.114,21.908,22.373,22.114,33.0,29.0,40.0
1071,2021,19,18,Autódromo José Carlos Pace,Brazil,785,23.263,20.415833333333335,17.807,12,21.0,4.333333333333333,1.0,830.0,822.0,131.0,9.0,131.0,10,2,1,1,2,3,68.733,69.32900000000001,69.03999999999999,25.0,18.0,15.0,71,71,71,4.0,4.0,4.0,20.481,20.30275,20.46375,22.69,22.766,23.263,17.91,17.807,17.837,21.0,20.5,21.5
1051,2021,20,78,Losail International Circuit,Qatar,12,25.991,25.4245,25.175,6,32.666666666666664,3.6666666666666665,1.0,830.0,4.0,131.0,9.0,214.0,1,7,3,1,2,5,81.901,81.996,82.422,25.0,19.0,15.0,57,57,57,2.0,3.0,1.0,25.308,25.313333333333333,25.991,25.381,25.465,25.991,25.235,25.175,25.991,30.0,37.666666666666664,23.0
1072,2021,21,77,Jeddah Corniche Circuit,Saudi Arabia,15,21.668,21.124,20.58,2,10.0,1.5,1.0,,822.0,131.0,,131.0,1,,2,1,,2,88.46600000000001,,88.057,26.0,,15.0,50,,50,1.0,,1.0,20.58,,21.668,20.58,,21.668,20.58,,21.668,10.0,,10.0
1073,2021,22,24,Yas Marina Circuit,UAE,3,22.213,21.656799999999997,21.152,5,27.0,2.6666666666666665,830.0,1.0,832.0,9.0,131.0,6.0,1,2,5,1,2,5,83.322,82.845,83.624,26.0,18.0,15.0,58,58,58,3.0,1.0,1.0,21.492,21.595,22.213,21.871,21.595,22.213,21.152,21.595,22.213,34.0,14.0,19.0
1074,2022,1,3,Bahrain International Circuit,Bahrain,7,25.796,24.90211111111111,24.287,9,29.444444444444443,3.0,844.0,832.0,1.0,6.0,6.0,131.0,1,3,5,1,3,5,91.471,91.56700000000001,92.285,26.0,18.0,15.0,57,57,57,3.0,3.0,3.0,24.717333333333332,24.463666666666665,25.525333333333332,25.012,24.666,25.796,24.527,24.287,25.201,30.666666666666668,30.333333333333332,27.333333333333332
1075,2022,2,77,Jeddah Corniche Circuit,Saudi Arabia,15,21.521,21.096666666666668,20.731,3,16.0,3.0,830.0,844.0,832.0,9.0,6.0,6.0,4,2,3,4,2,3,88.928,89.039,88.855,25.0,19.0,15.0,50,50,50,1.0,1.0,1.0,20.731,21.038,21.521,20.731,21.038,21.521,20.731,21.038,21.521,16.0,16.0,16.0
1076,2022,3,1,Albert Park Grand Prix Circuit,Australia,10,18.479,17.962,17.434,3,21.666666666666668,3.3333333333333335,844.0,815.0,847.0,6.0,9.0,131.0,1,3,6,1,3,6,78.881,78.834,79.405,26.0,18.0,15.0,58,58,58,1.0,1.0,1.0,17.973,17.434,18.479,17.973,17.434,18.479,17.973,17.434,18.479,22.0,20.0,23.0
1077,2022,4,21,Autodromo Enzo e Dino Ferrari,Italy,37,30.366,30.0012,29.627,5,31.4,3.0,830.0,815.0,846.0,9.0,9.0,1.0,1,3,5,1,7,3,79.295,79.773,80.168,26.0,18.0,15.0,63,63,63,2.0,2.0,1.0,29.9715,29.996499999999997,30.07,30.001,30.366,30.07,29.942,29.627,30.07,35.0,34.0,19.0
1078,2022,5,79,Miami International Autodrome,USA,0,22.063,20.185999999999996,18.798,3,25.666666666666668,2.0,830.0,844.0,832.0,9.0,6.0,6.0,3,1,2,3,1,2,89.836,89.474,90.07900000000001,26.0,18.0,15.0,57,57,57,1.0,1.0,1.0,18.798,19.697,22.063,18.798,19.697,22.063,18.798,19.697,22.063,26.0,24.0,27.0
1079,2022,6,4,Circuit de Barcelona-Catalunya,Spain,109,22.815,22.048111111111112,21.619,9,32.44444444444444,3.6666666666666665,830.0,815.0,847.0,9.0,9.0,131.0,2,5,4,2,5,4,80.09100000000001,80.447,80.218,25.0,19.0,15.0,66,66,66,3.0,3.0,3.0,22.026666666666667,21.781666666666666,22.336000000000002,22.173,22.032,22.815,21.941,21.619,22.039,28.333333333333332,35.666666666666664,33.333333333333336
1080,2022,7,6,Circuit de Monaco,Monaco,7,27.009,25.509999999999998,24.409,5,19.8,3.0,815.0,832.0,830.0,9.0,6.0,9.0,3,2,4,3,2,4,73.004,72.616,72.993,25.0,18.0,15.0,64,64,64,2.0,1.0,2.0,24.4725,24.666,26.9695,24.536,24.666,27.009,24.409,24.666,26.93,19.0,21.0,20.0
1081,2022,8,73,Baku City Circuit,Azerbaijan,-7,23.379,21.49716666666667,20.527,6,23.666666666666668,3.3333333333333335,830.0,815.0,847.0,9.0,9.0,131.0,3,2,5,3,2,5,102.72200000000001,102.733,103.75399999999999,25.0,19.0,15.0,51,51,51,2.0,2.0,2.0,21.095,22.864,20.5325,21.468,23.379,20.538,20.722,22.349,20.527,25.5,24.5,21.0
1082,2022,9,7,Circuit Gilles Villeneuve,Canada,13,24.881,24.117166666666666,23.704,6,29.0,2.6666666666666665,830.0,832.0,1.0,9.0,6.0,131.0,1,3,4,1,3,4,92.219,92.781,93.84100000000001,25.0,19.0,15.0,70,70,70,2.0,2.0,2.0,23.9605,24.548000000000002,23.843,24.217,24.881,23.845,23.704,24.215,23.841,26.0,34.5,26.5
1083,2022,10,9,Silverstone Circuit,UK,153,37.302,30.2165,28.155,6,29.166666666666668,3.3333333333333335,832.0,815.0,1.0,6.0,9.0,131.0,1,4,5,1,4,5,100.19,100.521,100.428,25.0,18.0,16.0,52,52,52,2.0,2.0,2.0,28.5045,32.7285,29.4165,28.574,37.302,29.837,28.435,28.155,28.996,29.5,22.0,36.0
1084,2022,11,70,Red Bull Ring,Austria,678,23.026,21.876125,21.319,8,39.875,3.6666666666666665,844.0,830.0,1.0,6.0,9.0,131.0,2,1,8,2,1,9,65.419,65.852,66.079,25.0,19.0,15.0,71,71,71,3.0,3.0,2.0,21.500333333333334,21.595,22.8615,21.65,22.022,23.026,21.319,21.319,22.697,44.333333333333336,35.666666666666664,39.5
1085,2022,12,34,Circuit Paul Ricard,France,432,38.277,36.910666666666664,35.266,3,17.333333333333332,4.0,830.0,1.0,847.0,9.0,131.0,131.0,2,4,6,2,4,6,91.89099999999999,93.041,93.10900000000001,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,35.266,37.189,38.277,35.266,37.189,38.277,35.266,37.189,38.277,16.0,18.0,18.0
1086,2022,13,11,Hungaroring,Hungary,264,22.763,21.813166666666664,21.228,6,29.833333333333332,6.0,830.0,1.0,847.0,9.0,131.0,131.0,10,7,1,10,7,1,78.509,78.374,78.407,25.0,19.0,15.0,70,70,70,2.0,2.0,2.0,21.2895,21.897,22.253,21.351,22.095,22.763,21.228,21.699,21.743,27.0,35.0,27.5
1087,2022,14,13,Circuit de Spa-Francorchamps,Belgium,401,22.882,22.582666666666668,22.322,6,20.333333333333332,5.666666666666667,830.0,815.0,832.0,9.0,9.0,6.0,14,2,1,1,3,2,104.581,105.37700000000001,105.05,26.0,18.0,15.0,44,44,44,2.0,2.0,2.0,22.602,22.499499999999998,22.6465,22.882,22.65,22.75,22.322,22.349,22.543,22.5,20.5,18.0
1088,2022,15,39,Circuit Park Zandvoort,Netherlands,6,21.363,18.747636363636364,14.008,11,44.54545454545455,3.0,830.0,847.0,844.0,9.0,131.0,6.0,1,6,2,1,6,2,71.31700000000001,71.561,71.443,26.0,18.0,15.0,72,72,72,4.0,3.0,4.0,18.253,20.488,17.936999999999998,19.655,21.363,19.576,14.113,19.359,14.008,44.75,45.333333333333336,43.75
1089,2022,16,14,Autodromo Nazionale di Monza,Italy,162,25.075,24.032142857142855,23.531,7,33.714285714285715,3.3333333333333335,830.0,844.0,847.0,9.0,6.0,131.0,7,1,2,2,1,6,80.922,81.28,81.785,25.0,18.0,15.0,53,53,53,2.0,3.0,2.0,23.941000000000003,23.718,24.5945,24.091,23.904,25.075,23.791,23.531,24.114,36.5,31.0,35.0
1091,2022,17,15,Marina Bay Street Circuit,Singapore,18,32.058,30.737,29.55,3,34.666666666666664,2.3333333333333335,815.0,844.0,832.0,9.0,6.0,6.0,2,1,4,2,1,4,114.404,114.12899999999999,114.559,25.0,18.0,15.0,59,59,59,1.0,1.0,1.0,29.55,32.058,30.603,29.55,32.058,30.603,29.55,32.058,30.603,35.0,34.0,35.0
1092,2022,18,22,Suzuka Circuit,Japan,45,25.899,25.176333333333332,24.308,3,7.0,2.3333333333333335,830.0,815.0,844.0,9.0,9.0,6.0,1,4,2,1,4,2,90.224,90.622,90.402,25.0,18.0,15.0,28,28,28,1.0,1.0,1.0,24.308,25.322,25.899,24.308,25.322,25.899,24.308,25.322,25.899,7.0,7.0,7.0
1093,2022,19,69,Circuit of the Americas,USA,161,32.254,25.447666666666667,23.755,6,24.5,5.666666666666667,830.0,1.0,844.0,9.0,131.0,6.0,2,3,12,3,5,2,95.864,96.148,95.795,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,28.06,24.2485,24.0345,32.254,24.362,24.314,23.866,24.135,23.755,24.0,23.0,26.5
1094,2022,20,32,Autódromo Hermanos Rodríguez,Mexico,2227,24.892,23.52433333333333,22.487,3,25.666666666666668,2.6666666666666665,830.0,1.0,815.0,9.0,131.0,9.0,1,3,4,1,3,4,79.22200000000001,79.169,79.706,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.487,23.194,24.892,22.487,23.194,24.892,22.487,23.194,24.892,25.0,29.0,23.0
1095,2022,21,18,Autódromo José Carlos Pace,Brazil,785,25.206,23.857428571428574,23.415,7,36.57142857142857,3.3333333333333335,847.0,1.0,832.0,131.0,131.0,6.0,1,2,7,3,8,5,74.42699999999999,73.403,74.68,26.0,18.0,15.0,71,71,71,2.0,2.0,3.0,23.500500000000002,23.747999999999998,24.168333333333333,23.521,24.081,25.206,23.48,23.415,23.483,36.5,38.5,35.333333333333336
1096,2022,22,24,Yas Marina Circuit,UAE,3,22.735,21.918,21.36,4,22.25,2.0,830.0,844.0,815.0,9.0,6.0,9.0,1,3,2,1,3,2,84.754,85.211,84.82,25.0,18.0,15.0,58,58,58,1.0,1.0,2.0,22.735,22.21,21.363500000000002,22.735,22.21,21.367,22.735,22.21,21.36,20.0,21.0,24.0
1098,2023,1,3,Bahrain International Circuit,Bahrain,7,25.8,24.870500000000003,24.264,6,24.833333333333332,2.6666666666666665,830.0,815.0,4.0,9.0,9.0,117.0,1,2,5,1,2,5,91.295,91.479,91.158,25.0,18.0,15.0,57,57,57,2.0,2.0,2.0,24.5995,24.677500000000002,25.3345,24.91,25.091,25.8,24.289,24.264,24.869,25.0,25.5,24.0
1099,2023,2,77,Jeddah Corniche Circuit,Saudi Arabia,15,26.879,22.806,20.715,3,18.0,6.0,815.0,830.0,4.0,9.0,9.0,117.0,1,15,2,1,15,3,89.244,88.761,89.298,25.0,19.0,15.0,50,50,50,1.0,1.0,1.0,20.715,20.824,26.879,20.715,20.824,26.879,20.715,20.824,26.879,18.0,18.0,18.0
1101,2023,4,73,Baku City Circuit,Azerbaijan,-7,21.126,20.740666666666666,20.389,3,10.666666666666666,2.0,815.0,830.0,844.0,9.0,9.0,6.0,3,2,1,3,2,1,101.756,101.398,101.269,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,20.389,20.707,21.126,20.389,20.707,21.126,20.389,20.707,21.126,11.0,10.0,11.0
1102,2023,5,79,Miami International Autodrome,USA,0,22.688,22.401,21.884,3,29.666666666666668,4.0,830.0,815.0,4.0,9.0,9.0,117.0,9,1,2,9,1,2,87.363,87.713,88.179,26.0,18.0,15.0,57,57,57,1.0,1.0,1.0,22.688,21.884,22.631,22.688,21.884,22.631,22.688,21.884,22.631,45.0,20.0,24.0
1104,2023,6,6,Circuit de Monaco,Monaco,7,25.916,25.1336,24.414,5,50.0,2.0,830.0,4.0,839.0,9.0,117.0,214.0,1,2,3,1,2,4,72.386,72.886,72.967,25.0,18.0,15.0,78,78,78,1.0,2.0,2.0,24.798,25.165,25.27,24.798,25.916,25.833,24.798,24.414,24.707,55.0,54.5,43.0
1105,2023,7,4,Circuit de Barcelona-Catalunya,Spain,109,22.731,22.37216666666667,22.054,6,37.0,5.666666666666667,830.0,1.0,847.0,9.0,131.0,131.0,1,4,12,1,5,12,73.615,72.937,73.326,26.0,18.0,15.0,66,66,66,2.0,2.0,2.0,22.299,22.653,22.164499999999997,22.357,22.731,22.275,22.241,22.575,22.054,39.0,37.0,35.0
1106,2023,8,7,Circuit Gilles Villeneuve,Canada,13,24.339,23.9335,23.644,6,26.5,2.0,830.0,4.0,1.0,9.0,117.0,131.0,1,2,3,1,3,4,80.851,81.481,81.554,25.0,18.0,15.0,70,70,70,2.0,2.0,2.0,23.777,23.9795,24.043999999999997,23.91,24.031,24.339,23.644,23.928,23.749,27.0,26.5,26.0
1107,2023,9,70,Red Bull Ring,Austria,678,23.425,20.2341,16.369,10,28.5,6.0,830.0,844.0,815.0,9.0,6.0,9.0,1,2,15,1,2,15,65.116,65.577,65.17699999999999,26.0,18.0,15.0,71,71,71,4.0,3.0,3.0,20.17575,20.429333333333332,20.116666666666667,21.641,23.425,21.655,16.369,16.393,17.428,36.0,21.333333333333332,25.666666666666668
1108,2023,10,9,Silverstone Circuit,UK,153,29.169,28.887666666666664,28.438,3,33.0,3.3333333333333335,830.0,846.0,1.0,9.0,1.0,131.0,1,2,7,1,2,7,89.428,88.917,89.41499999999999,26.0,18.0,15.0,52,52,52,1.0,1.0,1.0,29.056,28.438,29.169,29.056,28.438,29.169,29.056,28.438,29.169,33.0,33.0,33.0
1109,2023,11,11,Hungaroring,Hungary,264,21.862,21.46666666666667,20.88,6,33.5,4.666666666666667,830.0,846.0,815.0,9.0,1.0,9.0,2,3,9,2,3,9,78.318,78.697,78.36,26.0,18.0,15.0,70,70,70,2.0,2.0,2.0,21.5435,21.485500000000002,21.371,21.68,21.541,21.862,21.407,21.43,20.88,37.0,30.5,33.0
1110,2023,12,13,Circuit de Spa-Francorchamps,Belgium,401,23.684,23.110833333333332,22.71,6,21.166666666666668,3.0,830.0,815.0,844.0,9.0,9.0,6.0,6,2,1,1,3,2,118.515,118.899,118.3,25.0,18.0,15.0,44,44,44,2.0,2.0,2.0,22.9495,23.197000000000003,23.186,23.012,23.684,23.224,22.887,22.71,23.148,22.0,21.0,20.5
1111,2023,13,39,Circuit Park Zandvoort,Netherlands,6,28.469,21.428538461538462,18.706,13,32.69230769230769,6.0,830.0,4.0,842.0,9.0,117.0,214.0,1,5,12,1,5,12,80.965,81.84,81.735,25.0,19.0,15.0,72,72,72,5.0,4.0,4.0,19.641,21.639499999999998,23.452,20.402,25.147,28.469,18.706,20.109,19.518,37.2,30.25,29.5
1112,2023,14,14,Autodromo Nazionale di Monza,Italy,162,25.183,24.41,23.819,3,20.0,2.6666666666666665,830.0,815.0,832.0,9.0,9.0,6.0,2,5,1,2,5,1,81.57300000000001,81.911,81.965,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,24.228,23.819,25.183,24.228,23.819,25.183,24.228,23.819,25.183,20.0,21.0,19.0
1113,2023,15,15,Marina Bay Street Circuit,Singapore,18,33.581,31.299,29.485,4,26.0,3.3333333333333335,832.0,846.0,1.0,6.0,1.0,131.0,1,4,5,1,4,5,92.339,92.483,92.65100000000001,25.0,18.0,16.0,62,62,62,1.0,1.0,2.0,29.499,29.485,33.106,29.499,29.485,33.581,29.499,29.485,32.631,20.0,20.0,32.0
1114,2023,16,22,Suzuka Circuit,Japan,45,24.455,23.739333333333335,23.182,6,25.666666666666668,2.0,830.0,846.0,857.0,9.0,1.0,1.0,1,3,2,1,3,2,89.878,90.063,90.439,26.0,18.0,15.0,53,53,53,2.0,2.0,2.0,24.039,23.3525,23.8265,24.382,23.523,24.455,23.696,23.182,23.198,26.5,26.5,24.0
1115,2023,17,78,Losail International Circuit,Qatar,12,29.726,28.19066666666667,27.489,9,29.555555555555557,5.666666666666667,830.0,857.0,846.0,9.0,1.0,1.0,1,6,10,1,6,10,85.007,85.26599999999999,85.131,26.0,18.0,15.0,57,57,57,3.0,3.0,3.0,28.68733333333333,28.077333333333332,27.807333333333332,29.726,28.875,28.134,28.103,27.489,27.611,34.0,26.666666666666668,28.0
1116,2023,18,69,Circuit of the Americas,USA,161,24.974,23.931166666666666,23.361,6,25.666666666666668,4.0,830.0,846.0,832.0,9.0,1.0,6.0,6,2,4,6,2,4,95.346,95.11,95.824,25.0,18.0,15.0,56,56,56,2.0,2.0,2.0,24.365000000000002,23.758000000000003,23.670499999999997,24.974,24.155,23.673,23.756,23.361,23.668,25.5,25.5,26.0
1117,2023,19,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.427,22.31425,22.21,4,26.75,3.3333333333333335,830.0,1.0,844.0,9.0,131.0,6.0,3,6,1,3,6,1,78.099,78.67699999999999,78.401,25.0,19.0,15.0,71,71,71,2.0,1.0,1.0,22.3995,22.21,22.248,22.427,22.21,22.248,22.372,22.21,22.248,26.0,24.0,31.0
1118,2023,20,18,Autódromo José Carlos Pace,Brazil,785,24.204,22.033666666666665,18.487,9,27.11111111111111,3.6666666666666665,830.0,846.0,4.0,9.0,1.0,117.0,1,6,4,1,7,4,70.436,70.623,70.557,25.0,19.0,15.0,71,71,71,3.0,3.0,3.0,21.642,22.28533333333333,22.173666666666666,23.397,23.806,24.204,18.535,19.386,18.487,28.0,29.0,24.333333333333332
1119,2023,21,80,Las Vegas Strip Street Circuit,United States,642,33.599,25.147,21.323,5,18.0,4.666666666666667,830.0,844.0,815.0,9.0,6.0,9.0,2,1,11,3,1,12,94.19,93.61699999999999,94.574,25.0,18.0,15.0,50,50,50,2.0,1.0,2.0,24.0045,22.559,27.5835,26.686,22.559,33.599,21.323,22.559,21.568,21.0,21.0,13.5
1120,2023,22,24,Yas Marina Circuit,UAE,3,22.084,21.63933333333333,21.246,6,26.5,2.3333333333333335,830.0,844.0,847.0,9.0,6.0,131.0,1,2,4,1,2,4,84.16,84.459,84.337,26.0,18.0,15.0,58,58,58,2.0,2.0,2.0,21.4685,21.5825,21.866999999999997,21.662,21.919,22.084,21.275,21.246,21.65,29.5,26.0,24.0
1121,2024,1,3,Bahrain International Circuit,Bahrain,7,25.064,24.448666666666668,23.866,6,25.166666666666668,3.3333333333333335,830.0,815.0,832.0,9.0,9.0,6.0,1,5,4,1,5,4,90.031,90.221,89.90899999999999,26.0,18.0,15.0,57,57,57,2.0,2.0,2.0,24.636499999999998,24.539499999999997,24.17,25.064,24.563,24.474,24.209,24.516,23.866,27.0,24.0,24.5
1122,2024,2,77,Jeddah Corniche Circuit,Saudi Arabia,15,23.419,22.074,20.607,3,7.0,2.0,830.0,815.0,844.0,9.0,9.0,6.0,1,3,2,1,3,2,88.17099999999999,88.638,88.318,25.0,18.0,16.0,50,50,50,1.0,1.0,1.0,20.607,22.196,23.419,20.607,22.196,23.419,20.607,22.196,23.419,7.0,7.0,7.0
1123,2024,3,1,Albert Park Grand Prix Circuit,Australia,10,17.776,17.580833333333334,17.308,6,25.666666666666668,3.0,832.0,844.0,846.0,6.0,6.0,1.0,2,4,3,2,5,4,76.731,76.98400000000001,77.43,25.0,19.0,15.0,58,58,58,2.0,2.0,2.0,17.6695,17.3585,17.7145,17.74,17.409,17.776,17.599,17.308,17.653,28.5,21.5,27.0
1124,2024,4,22,Suzuka Circuit,Japan,45,23.591,23.180666666666667,22.956,6,24.833333333333332,2.3333333333333335,830.0,815.0,832.0,9.0,9.0,6.0,1,2,4,1,2,4,88.866,89.303,89.513,26.0,18.0,15.0,53,53,53,2.0,2.0,2.0,23.2055,22.973,23.363500000000002,23.234,22.99,23.591,23.177,22.956,23.136,25.0,24.0,25.5
1125,2024,5,17,Shanghai International Circuit,China,5,22.456,22.256999999999998,22.027,5,18.8,2.3333333333333335,830.0,846.0,815.0,9.0,1.0,9.0,1,4,2,1,4,2,94.74199999999999,94.842,95.457,25.0,18.0,15.0,56,56,56,2.0,1.0,2.0,22.363,22.161,22.198999999999998,22.456,22.161,22.371,22.27,22.161,22.027,18.0,22.0,18.0
1126,2024,6,79,Miami International Autodrome,USA,0,22.187,22.017666666666667,21.825,3,23.666666666666668,2.6666666666666665,846.0,830.0,844.0,1.0,9.0,6.0,5,1,2,5,1,2,87.913,87.689,88.081,25.0,18.0,15.0,57,57,57,1.0,1.0,1.0,22.041,22.187,21.825,22.041,22.187,21.825,22.041,22.187,21.825,29.0,23.0,19.0
1127,2024,7,21,Autodromo Enzo e Dino Ferrari,Italy,37,30.416,30.173666666666666,29.956,3,23.666666666666668,2.0,830.0,846.0,844.0,9.0,1.0,6.0,1,2,3,1,3,4,75.762,75.91499999999999,75.82300000000001,25.0,18.0,15.0,63,63,63,1.0,1.0,1.0,30.416,29.956,30.149,30.416,29.956,30.149,30.416,29.956,30.149,24.0,22.0,25.0
1129,2024,9,7,Circuit Gilles Villeneuve,Canada,13,28.157,24.798571428571428,23.423,7,38.142857142857146,2.0,830.0,846.0,847.0,9.0,1.0,131.0,2,3,1,2,3,1,72.36,72.959,73.013,25.0,18.0,15.0,70,70,70,2.0,2.0,3.0,24.276,23.703,25.877333333333336,24.306,23.983,28.157,24.246,23.423,24.044,35.0,36.5,41.333333333333336
1130,2024,10,4,Circuit de Barcelona-Catalunya,Spain,109,22.631,21.929333333333332,21.544,6,31.666666666666668,2.0,830.0,846.0,1.0,9.0,1.0,131.0,2,1,3,2,1,3,72.306,72.386,72.143,25.0,19.0,15.0,66,66,66,2.0,2.0,2.0,21.942,22.124499999999998,21.7215,22.34,22.631,21.84,21.544,21.618,21.603,30.5,35.0,29.5
1131,2024,11,70,Red Bull Ring,Austria,678,21.673,21.194,20.775,6,35.5,4.666666666666667,847.0,857.0,832.0,131.0,1.0,6.0,3,7,4,3,7,4,65.585,65.311,65.263,25.0,18.0,15.0,71,71,71,2.0,2.0,2.0,21.451,20.8765,21.2545,21.673,20.978,21.283,21.229,20.775,21.226,34.0,38.0,34.5
1132,2024,12,9,Silverstone Circuit,UK,153,30.387,29.242666666666665,28.365,6,32.5,3.0,1.0,830.0,846.0,131.0,9.0,1.0,2,4,3,2,4,3,89.547,91.342,91.596,25.0,18.0,15.0,52,52,52,2.0,2.0,2.0,29.4835,28.7205,29.524,30.038,29.076,30.387,28.929,28.365,28.661,32.5,32.0,33.0
1133,2024,13,11,Hungaroring,Hungary,264,21.91,21.631666666666664,21.249,6,30.5,2.6666666666666665,857.0,846.0,1.0,1.0,1.0,131.0,2,1,5,2,1,5,77.504,77.755,77.087,25.0,18.0,15.0,70,70,70,2.0,2.0,2.0,21.732,21.555,21.608,21.823,21.861,21.91,21.641,21.249,21.306,32.5,31.0,28.0
1134,2024,14,13,Circuit de Spa-Francorchamps,Belgium,401,24.125,23.152,22.623,6,19.166666666666668,3.0,1.0,857.0,844.0,131.0,1.0,6.0,3,5,1,4,6,2,115.69200000000001,114.83500000000001,115.34899999999999,25.0,18.0,15.0,44,44,44,2.0,2.0,2.0,22.945999999999998,23.374000000000002,23.136,23.188,24.125,23.33,22.704,22.623,22.942,18.5,20.5,18.5
1135,2024,15,39,Circuit Park Zandvoort,Netherlands,6,21.536,21.054000000000002,20.785,3,26.333333333333332,3.0,846.0,830.0,844.0,1.0,9.0,6.0,1,2,6,1,2,6,71.377,71.393,71.37,26.0,18.0,15.0,72,72,72,1.0,1.0,1.0,21.536,20.785,20.841,21.536,20.785,20.841,21.536,20.785,20.841,28.0,27.0,24.0
1136,2024,16,14,Autodromo Nazionale di Monza,Italy,162,24.87,24.4106,23.793,5,23.0,2.3333333333333335,844.0,857.0,846.0,6.0,1.0,1.0,4,2,1,4,2,1,80.074,80.076,79.911,25.0,18.0,16.0,53,53,53,1.0,2.0,2.0,24.551,24.2315,24.5195,24.551,24.67,24.87,24.551,23.793,24.169,15.0,27.0,23.0
1137,2024,17,73,Baku City Circuit,Azerbaijan,-7,20.671,20.268666666666665,19.954,3,14.333333333333334,2.6666666666666665,857.0,844.0,847.0,1.0,6.0,131.0,2,1,5,2,1,5,103.033,102.775,103.13900000000001,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,20.181,20.671,19.954,20.181,20.671,19.954,20.181,20.671,19.954,15.0,16.0,12.0
1138,2024,18,15,Marina Bay Street Circuit,Singapore,18,29.655,29.299333333333333,29.091,3,32.333333333333336,2.6666666666666665,846.0,830.0,857.0,1.0,9.0,1.0,1,2,5,1,2,5,90.002,90.157,90.258,25.0,18.0,15.0,62,62,62,1.0,1.0,1.0,29.091,29.655,29.152,29.091,29.655,29.152,29.091,29.655,29.152,30.0,29.0,38.0
1139,2024,19,69,Circuit of the Americas,USA,161,24.228,24.00266666666667,23.817,3,24.0,3.0,844.0,832.0,830.0,6.0,6.0,9.0,4,3,2,4,3,2,93.241,93.556,93.04599999999999,25.0,18.0,15.0,56,56,56,1.0,1.0,1.0,23.817,23.963,24.228,23.817,23.963,24.228,23.817,23.963,24.228,26.0,21.0,25.0
1140,2024,20,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.86,22.4775,22.111,4,40.5,2.6666666666666665,832.0,846.0,844.0,6.0,1.0,6.0,1,3,4,1,3,4,76.77799999999999,76.505,76.97200000000001,25.0,18.0,16.0,71,71,71,1.0,1.0,2.0,22.249,22.111,22.775,22.249,22.111,22.86,22.249,22.111,22.69,32.0,30.0,50.0
1142,2024,22,80,Las Vegas Strip Street Circuit,United States,642,21.355,21.066,20.879,6,20.333333333333332,4.333333333333333,847.0,1.0,832.0,131.0,131.0,6.0,1,10,2,1,10,2,93.186,93.225,93.48400000000001,25.0,18.0,15.0,50,50,50,2.0,2.0,2.0,21.0235,21.211,20.9635,21.072,21.355,21.048,20.975,21.067,20.879,22.0,20.0,19.0
1143,2024,23,78,Losail International Circuit,Qatar,12,29.326,26.446555555555555,22.703,9,35.888888888888886,3.6666666666666665,830.0,844.0,857.0,9.0,6.0,1.0,2,5,4,1,5,4,81.57900000000001,81.27799999999999,81.821,25.0,18.0,15.0,57,57,57,3.0,3.0,3.0,24.963333333333335,27.706,26.670333333333332,28.303,28.983,29.326,22.703,25.675,22.867,36.0,36.0,35.666666666666664
1144,2024,24,24,Yas Marina Circuit,UAE,3,21.869,21.474999999999998,21.276,3,23.666666666666668,7.666666666666667,846.0,832.0,844.0,1.0,6.0,6.0,1,3,19,1,3,14,83.682,83.487,83.30199999999999,25.0,18.0,15.0,58,58,58,1.0,1.0,1.0,21.276,21.28,21.869,21.276,21.28,21.869,21.276,21.28,21.869,26.0,25.0,20.0
1145,2025,1,1,Albert Park Grand Prix Circuit,Australia,10,19.378,15.536,12.804,15,17.533333333333335,2.6666666666666665,846.0,830.0,847.0,1.0,9.0,131.0,1,3,4,1,3,4,75.912,76.018,75.971,25.0,18.0,15.0,57,57,57,5.0,5.0,5.0,15.11,15.503,15.995,18.464,18.721,19.378,12.804,12.938,13.672,17.4,17.8,17.4
